"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"820127-4904664","Nodes","-4904664",21.000000,69.945538,"Default Known Flow Node","Known Flow",398819.000000,91292.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000704","Nodes","704",21.000000,35.294156,"DDS demands","Known Flow",398696.750000,93215.859375,,0.000000,,,,,,-1.490000,,,,,,,-1.332384,-1.490000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-516","Nodes","-516",21.000000,28.948548,"Default Known Flow Node","Known Flow",398802.500000,90495.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000804","Nodes","804",21.000000,28.952577,"Default Known Flow Node","Known Flow",398802.000000,90500.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-101","Nodes","-101",21.000000,43.156679,"Default Known Flow Node","Known Flow",398447.125000,91720.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159408","Nodes","-159408",21.000000,43.156679,"Default Known Flow Node","Known Flow",398439.375000,91720.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462734","Nodes","-1462734",21.000000,39.753577,"Default Known Flow Node","Known Flow",400625.375000,89965.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000797","Nodes","797",21.000000,39.753577,"DDS demands","Known Flow",400583.125000,89979.859375,,0.000000,-4.539999,,,,,,,,,,,,-4.059749,-4.539999,,"","C1 PROFILE",,,,,,,,,,,
"820127-58","Nodes","-58",21.000000,42.934383,"Default Known Flow Node","Known Flow",398394.750000,91599.593750,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-61","Nodes","-61",21.000000,42.946210,"Default Known Flow Node","Known Flow",398392.656250,91608.710937,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-601","Nodes","-601",21.000000,41.413627,"Default Known Flow Node","Known Flow",399479.125000,90761.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-595","Nodes","-595",21.000000,43.239549,"Default Known Flow Node","Known Flow",399573.000000,90753.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-564","Nodes","-564",21.000000,29.239842,"Default Known Flow Node","Known Flow",398847.375000,90633.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000377","Nodes","377",21.000000,29.032155,"DDS demands","Known Flow",398884.750000,90643.109375,,0.000000,,,,,,-3.119999,,,,,,,-2.789959,-3.119999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462832","Nodes","-1462832",21.000000,29.032155,"Default Known Flow Node","Known Flow",398892.500000,90656.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-544","Nodes","-544",21.000000,30.212002,"Default Known Flow Node","Known Flow",399060.750000,90574.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000219","Nodes","219",21.000000,35.633830,"DDS demands","Known Flow",399151.000000,90929.859375,,0.000000,,,,,,-11.960000,,,,,,,-10.694846,-11.960000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000218","Nodes","218",21.000000,36.253261,"DDS demands","Known Flow",399154.000000,90961.500000,,0.000000,,,,,,-3.130000,,,,,,,-2.798902,-3.130000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-570","Nodes","-570",21.000000,35.581203,"Default Known Flow Node","Known Flow",399489.875000,90654.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462563","Nodes","-1462563",21.000000,35.581203,"Default Known Flow Node","Known Flow",399516.250000,90652.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000569","Nodes","569",21.000000,37.485310,"DDS demands","Known Flow",397198.250000,93436.359375,,0.000000,,,,,,-1.529999,,,,,,,-1.368153,-1.529999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000570","Nodes","570",21.000000,37.655907,"Default Known Flow Node","Known Flow",397238.250000,93526.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462719","Nodes","-1462719",21.000000,24.655574,"Default Known Flow Node","Known Flow",399237.375000,90169.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000390","Nodes","390",21.000000,34.117476,"DDS demands","Known Flow",397063.875000,93196.359375,,0.000000,,,,,,-21.840000,,,,,,,-19.529718,-21.840000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000491","Nodes","491",21.000000,34.052852,"DDS demands","Known Flow",397098.875000,93181.359375,,0.000000,,,,,,-6.979999,,,,,,,-6.241640,-6.979999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-177","Nodes","-177",21.000000,33.896127,"Default Known Flow Node","Known Flow",397767.625000,92784.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-178","Nodes","-178",21.000000,33.916268,"Default Known Flow Node","Known Flow",397766.125000,92790.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-903","Nodes","-903",21.000000,43.772424,"Default Known Flow Node","Known Flow",398659.625000,92850.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462814","Nodes","-1462814",21.000000,37.119301,"Default Known Flow Node","Known Flow",398703.375000,92268.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-872","Nodes","-872",21.000000,37.119301,"Default Known Flow Node","Known Flow",398705.625000,92270.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462722","Nodes","-1462722",21.000000,37.119301,"Default Known Flow Node","Known Flow",398723.500000,92278.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000220","Nodes","220",21.000000,42.837910,"DDS demands","Known Flow",400202.250000,90083.109375,,0.000000,-30.280001,,,,,,,,,,,,-27.076918,-30.280001,,"","C1 PROFILE",,,,,,,,,,,
"82012700001004","Nodes","1004",21.000000,43.534413,"Default Known Flow Node","Known Flow",400306.125000,90116.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000340","Nodes","340",21.000000,27.684508,"DDS demands","Known Flow",398146.500000,91132.109375,,0.000000,,,,,,-3.240000,,,,,,,-2.897266,-3.240000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000338","Nodes","338",21.000000,27.629236,"DDS demands","Known Flow",398177.500000,91069.609375,,0.000000,,,,,,-1.399999,,,,,,,-1.251905,-1.399999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000337","Nodes","337",21.000000,27.442465,"DDS demands","Known Flow",398183.000000,91136.859375,,0.000000,,,,,,-4.839999,,,,,,,-4.328014,-4.839999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000127","Nodes","127",21.000000,42.880375,"Default Known Flow Node","Known Flow",400332.500000,90264.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-128","Nodes","-128",21.000000,30.881630,"Default Known Flow Node","Known Flow",397933.875000,92449.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-131","Nodes","-131",21.000000,30.036456,"Default Known Flow Node","Known Flow",397993.000000,92474.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001134","Nodes","1134",21.000000,31.438192,"DDS demands","Known Flow",397872.625000,92602.109375,,0.000000,,,,,,-4.760000,,,,,,,-4.256477,-4.760000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001133","Nodes","1133",21.000000,31.471248,"DDS demands","Known Flow",397876.500000,92555.000000,,0.000000,,,,,,-5.739999,,,,,,,-5.132810,-5.739999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462977","Nodes","-1462977",21.000000,31.471248,"Default Known Flow Node","Known Flow",397876.625000,92546.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000792","Nodes","792",21.000000,36.318263,"DDS demands","Known Flow",400386.375000,90137.109375,,0.000000,,,,,,-5.179999,,,,,,,-4.632048,-5.179999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000748","Nodes","748",21.000000,38.186863,"DDS demands","Known Flow",398387.500000,93390.359375,,0.000000,,,,,,-4.050000,,,,,,,-3.621582,-4.050000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462798","Nodes","-1462798",21.000000,34.070222,"Default Known Flow Node","Known Flow",396978.375000,93288.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-233897","Nodes","-233897",21.000000,34.070222,"Default Known Flow Node","Known Flow",397002.125000,93290.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-233899","Nodes","-233899",21.000000,34.070222,"Default Known Flow Node","Known Flow",397026.500000,93260.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000422","Nodes","422",21.000000,36.580274,"DDS demands","Known Flow",399031.500000,91849.859375,,0.000000,,,,,,-3.400000,,,,,,,-3.040340,-3.400000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-846","Nodes","-846",21.000000,36.587639,"Default Known Flow Node","Known Flow",399033.625000,91912.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-146517","Nodes","-146517",21.000000,36.587639,"Default Known Flow Node","Known Flow",399034.125000,91918.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462756","Nodes","-1462756",21.000000,35.213895,"Default Known Flow Node","Known Flow",398678.000000,93234.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000708","Nodes","708",21.000000,35.213895,"DDS demands","Known Flow",398679.250000,93235.109375,,0.000000,,,,,,-1.290000,,,,,,,-1.153541,-1.290000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000700","Nodes","700",21.000000,35.390670,"DDS demands","Known Flow",398708.625000,93195.359375,,0.000000,,,,,,-9.180000,,,,,,,-8.208920,-9.180000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000236","Nodes","236",21.000000,34.359075,"DDS demands","Known Flow",398975.750000,91404.609375,,0.000000,,,,,,-15.489999,,,,,,,-13.851434,-15.489999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462956","Nodes","-1462956",21.000000,29.310389,"Default Known Flow Node","Known Flow",399131.625000,90449.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000485","Nodes","485",21.000000,35.581088,"Default Known Flow Node","Known Flow",399478.000000,90660.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-571","Nodes","-571",21.000000,35.581203,"Default Known Flow Node","Known Flow",399476.500000,90656.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000451","Nodes","451",21.000000,35.582547,"DDS demands","Known Flow",399459.000000,90611.609375,,0.000000,,,,,,-6.269999,,,,,,,-5.606746,-6.269999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-158656","Nodes","-158656",21.000000,35.464548,"Default Known Flow Node","Known Flow",399486.625000,90597.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-550","Nodes","-550",21.000000,35.459468,"Default Known Flow Node","Known Flow",399487.875000,90596.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000452","Nodes","452",21.000000,35.352865,"DDS demands","Known Flow",399544.875000,90583.359375,,0.000000,,,,,,-7.380000,,,,,,,-6.599328,-7.380000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-255005","Nodes","-255005",21.000000,35.263342,"Default Known Flow Node","Known Flow",399183.625000,92007.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-4904645","Nodes","-4904645",21.000000,35.185962,"Default Known Flow Node","Known Flow",399199.250000,91997.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000433","Nodes","433",21.000000,35.032177,"DDS demands","Known Flow",399223.625000,91969.859375,,0.000000,,,,,,-2.660000,,,,,,,-2.378619,-2.660000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000710","Nodes","710",21.000000,35.207678,"DDS demands","Known Flow",398678.500000,93240.609375,,0.000000,,,,,,-4.539999,,,,,,,-4.059749,-4.539999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000713","Nodes","713",21.000000,34.559011,"DDS demands","Known Flow",398714.875000,93302.750000,,0.000000,,,,,,-9.239999,,,,,,,-8.262573,-9.239999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000332","Nodes","332",21.000000,38.639412,"DDS demands","Known Flow",398439.500000,91575.359375,,0.000000,,,,,,-3.260000,,,,,,,-2.915150,-3.260000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000330","Nodes","330",21.000000,38.898518,"DDS demands","Known Flow",398483.875000,91554.109375,,0.000000,,,,,,-2.230000,,,,,,,-1.994105,-2.230000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-4904658","Nodes","-4904658",21.000000,38.951170,"Default Known Flow Node","Known Flow",398495.000000,91558.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-827","Nodes","-827",21.000000,38.403135,"Default Known Flow Node","Known Flow",399136.125000,91792.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462717","Nodes","-1462717",21.000000,38.403135,"Default Known Flow Node","Known Flow",399127.625000,91786.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-272406","Nodes","-272406",21.000000,39.768412,"Default Known Flow Node","Known Flow",400588.000000,90094.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000131","Nodes","131",21.000000,39.768412,"DDS demands","Known Flow",400603.625000,90139.859375,,0.000000,-5.209999,,,,,,,,,,,,-4.658875,-5.209999,,"","C1 PROFILE",,,,,,,,,,,
"82012700000279","Nodes","279",21.000000,42.224101,"DDS demands","Known Flow",399441.750000,91592.109375,,0.000000,,,,,,-3.680000,,,,,,,-3.290721,-3.680000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001253","Nodes","1253",21.000000,29.231884,"DDS demands","Known Flow",397758.375000,92584.859375,,0.000000,,,,,,-28.240000,,,,,,,-25.252714,-28.240000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000772","Nodes","772",21.000000,34.641655,"DDS demands","Known Flow",398215.250000,92620.359375,,0.000000,,,,,,-7.129999,,,,,,,-6.375773,-7.129999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001097","Nodes","1097",21.000000,34.672703,"DDS demands","Known Flow",398242.375000,92660.359375,,0.000000,,,,,,-11.649999,,,,,,,-10.417637,-11.649999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-444","Nodes","-444",21.000000,24.656850,"Default Known Flow Node","Known Flow",399239.625000,90176.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000400","Nodes","400",21.000000,34.147632,"DDS demands","Known Flow",397096.250000,93103.609375,,0.000000,,,,,,-1.510000,,,,,,,-1.350269,-1.510000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000401","Nodes","401",21.000000,34.147318,"DDS demands","Known Flow",397109.250000,93103.000000,,0.000000,,,,,,-0.589999,,,,,,,-0.527588,-0.589999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-148109","Nodes","-148109",21.000000,39.027049,"Default Known Flow Node","Known Flow",398276.750000,93463.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-366","Nodes","-366",21.000000,39.027049,"Default Known Flow Node","Known Flow",398292.500000,93460.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001402","Nodes","1402",21.000000,38.942194,"DDS demands","Known Flow",398355.375000,93446.000000,,0.000000,,,,,,-5.019999,,,,,,,-4.488973,-5.019999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000436","Nodes","436",21.000000,36.558629,"DDS demands","Known Flow",399227.375000,91921.609375,,0.000000,,,,,,-4.770000,,,,,,,-4.265419,-4.770000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000428","Nodes","428",21.000000,34.396456,"DDS demands","Known Flow",399217.625000,92063.109375,,0.000000,-1.640000,,,,,-6.199999,,,,,,,-7.010668,-7.840000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012700000430","Nodes","430",21.000000,34.375887,"DDS demands","Known Flow",399226.750000,92014.750000,,0.000000,,,,,,-2.460000,,,,,,,-2.199776,-2.460000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462907","Nodes","-1462907",21.000000,31.599233,"Default Known Flow Node","Known Flow",399216.375000,90739.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-599","Nodes","-599",21.000000,31.599233,"Default Known Flow Node","Known Flow",399222.000000,90758.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000077","Nodes","77",21.000000,38.148027,"DDS demands","Known Flow",398758.625000,91656.859375,,0.000000,,,,,,-6.170000,,,,,,,-5.517324,-6.170000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000749","Nodes","749",21.000000,38.214993,"DDS demands","Known Flow",398381.625000,93351.359375,,0.000000,,,,,,-2.140000,,,,,,,-1.913626,-2.140000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-332","Nodes","-332",21.000000,38.183091,"Default Known Flow Node","Known Flow",398381.750000,93379.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000746","Nodes","746",21.000000,38.524351,"DDS demands","Known Flow",398398.000000,93420.609375,,0.000000,,,,,,-2.559999,,,,,,,-2.289197,-2.559999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001112","Nodes","1112",21.000000,40.928510,"DDS demands","Known Flow",397943.875000,93508.109375,,0.000000,,,,,,-11.920000,,,,,,,-10.659077,-11.920000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-4904656","Nodes","-4904656",21.000000,40.513001,"Default Known Flow Node","Known Flow",397996.625000,93487.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001118","Nodes","1118",21.000000,40.057095,"DDS demands","Known Flow",398048.500000,93465.750000,,0.000000,,,,,,-22.899999,,,,,,,-20.477590,-22.899999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462506","Nodes","-1462506",21.000000,38.403135,"Default Known Flow Node","Known Flow",399123.125000,91797.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-162668","Nodes","-162668",21.000000,36.595829,"Default Known Flow Node","Known Flow",398622.000000,92555.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001107","Nodes","1107",21.000000,36.531522,"DDS demands","Known Flow",398668.875000,92506.859375,,0.000000,,,,,,-29.079998,,,,,,,-26.003855,-29.079998,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001110","Nodes","1110",21.000000,36.503343,"DDS demands","Known Flow",398758.000000,92382.609375,,0.000000,,,,,,-0.440000,,,,,,,-0.393455,-0.440000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-406","Nodes","-406",21.000000,39.036058,"Default Known Flow Node","Known Flow",397965.125000,93596.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-414","Nodes","-414",21.000000,39.078691,"Default Known Flow Node","Known Flow",397967.750000,93635.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000208","Nodes","208",21.000000,39.903211,"DDS demands","Known Flow",398708.500000,91743.359375,,0.000000,,,-4.269999,,,-7.550000,,,,,,,-10.569656,-11.820000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82012700000209","Nodes","209",21.000000,39.903162,"DDS demands","Known Flow",398690.125000,91759.609375,,0.000000,,,,,,-1.190000,,,,,,,-1.064119,-1.190000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000796","Nodes","796",21.000000,39.770804,"DDS demands","Known Flow",400565.750000,90070.859375,,0.000000,,,,-1.440000,,,,,,,,,-1.287673,-1.440000,,"",,,,"C4 PROFILE",,,,,,,,
"82012700000128","Nodes","128",21.000000,39.817699,"DDS demands","Known Flow",400584.750000,90146.609375,,0.000000,-9.029999,,,-7.450000,,,,,,,,,-14.736710,-16.480000,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,
"820127-137","Nodes","-137",21.000000,35.644836,"Default Known Flow Node","Known Flow",398423.500000,92490.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001098","Nodes","1098",21.000000,36.284807,"DDS demands","Known Flow",398502.750000,92445.250000,,0.000000,,,,,,-2.589999,,,,,,,-2.316024,-2.589999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1424240","Nodes","-1424240",21.000000,36.471489,"Default Known Flow Node","Known Flow",398522.625000,92433.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001093","Nodes","1093",21.000000,35.571718,"DDS demands","Known Flow",398220.875000,92794.250000,,0.000000,,,,,,-5.769999,,,,,,,-5.159637,-5.769999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001092","Nodes","1092",21.000000,35.534789,"DDS demands","Known Flow",398150.375000,92802.609375,,0.000000,,,,,,-3.769999,,,,,,,-3.371201,-3.769999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-634","Nodes","-634",21.000000,39.702087,"Default Known Flow Node","Known Flow",399427.250000,90899.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-632","Nodes","-632",21.000000,39.702087,"Default Known Flow Node","Known Flow",399435.750000,90894.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000227","Nodes","227",21.000000,35.333970,"DDS demands","Known Flow",398826.875000,90892.359375,,0.000000,,,,,,-18.729999,,,,,,,-16.748701,-18.729999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000532","Nodes","532",21.000000,36.846851,"DDS demands","Known Flow",398628.625000,92294.359375,,0.000000,-15.259999,,,,,-1.850000,,,-38.790001,,,,-49.986783,-55.900000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"820127-905","Nodes","-905",21.000000,33.493962,"Default Known Flow Node","Known Flow",398607.625000,92942.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-163399","Nodes","-163399",21.000000,33.493962,"Default Known Flow Node","Known Flow",398608.000000,92949.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-364","Nodes","-364",21.000000,38.596697,"Default Known Flow Node","Known Flow",398564.875000,93455.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000597","Nodes","597",21.000000,38.596697,"DDS demands","Known Flow",398568.500000,93462.109375,,0.000000,,,,,,-6.670000,,,,,,,-5.964433,-6.670000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000132","Nodes","132",21.000000,39.597741,"DDS demands","Known Flow",400671.500000,90119.609375,,0.000000,-6.439999,,,0.000000,,,,,-127.010001,,,0.000000,-119.333384,-133.450000,,"","C1 PROFILE",,,"C4 PROFILE",,,,,"I2 PROFILE",,,"PL-PL PROFILE"
"820127-8240","Nodes","-8240",21.000000,39.597741,"Default Known Flow Node","Known Flow",400668.500000,90109.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463049","Nodes","-1463049",21.000000,68.403622,"Default Known Flow Node","Known Flow",398747.625000,91241.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-697","Nodes","-697",21.000000,68.403622,"Default Known Flow Node","Known Flow",398748.250000,91245.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
