"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60201300000020","Nodes","20","21.000000","38.470105","Default Known Flow Node","Known Flow","315763.609985","690856.250252","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000027","Nodes","27","21.000000","35.199845","DDS demands","Known Flow","316013.041146","690746.047168","","0.000000","","","","","","-2.939999","","","","-2.629000","-2.939999","","","","","","","","D1 PROFILE","","",""
"60201300001532","Nodes","1532","21.000000","35.117328","Default Known Flow Node","Known Flow","316040.882571","690760.939512","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000047","Nodes","47","21.000000","34.992894","DDS demands","Known Flow","316081.698910","690796.383302","","0.000000","","","","","","-5.090000","","","","-4.551569","-5.090000","","","","","","","","D1 PROFILE","","",""
"60201300000049","Nodes","49","21.000000","34.970168","DDS demands","Known Flow","316128.628957","690834.759267","","0.000000","","","","","","-9.939999","","","","-8.888526","-9.939999","","","","","","","","D1 PROFILE","","",""
"60201300000052","Nodes","52","21.000000","36.104186","DDS demands","Known Flow","316196.825931","690949.572608","","0.000000","","","","","","-15.469999","","","","-13.833550","-15.469999","","","","","","","","D1 PROFILE","","",""
"60201300000059","Nodes","59","21.000000","35.843222","DDS demands","Known Flow","316332.481233","690930.453218","","0.000000","","","","","","-9.939999","","","","-8.888526","-9.939999","","","","","","","","D1 PROFILE","","",""
"60201300000057","Nodes","57","21.000000","37.246678","DDS demands","Known Flow","316353.853238","690979.045231","","0.000000","","","","","","-4.349999","","","","-3.889847","-4.349999","","","","","","","","D1 PROFILE","","",""
"60201300000028","Nodes","28","21.000000","28.485378","Default Known Flow Node","Known Flow","316145.629823","692469.473786","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000051","Nodes","51","21.000000","28.151518","Default Known Flow Node","Known Flow","316142.507181","692557.722661","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000025","Nodes","25","21.000000","27.984406","Default Known Flow Node","Known Flow","316262.914170","692743.461957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001437","Nodes","1437","21.000000","22.624361","DDS demands","Known Flow","315073.392890","688634.502593","","0.000000","","","","","","-12.409999","","","","-11.097243","-12.409999","","","","","","","","D1 PROFILE","","",""
"60201300001226","Nodes","1226","21.000000","22.311407","DDS demands","Known Flow","314977.375864","688630.944592","","0.000000","","","","","","-12.060000","","","","-10.784268","-12.060000","","","","","","","","D1 PROFILE","","",""
"60201300001240","Nodes","1240","21.000000","22.311407","Default Known Flow Node","Known Flow","315032.412879","688665.477602","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001335","Nodes","1335","21.000000","22.864711","DDS demands","Known Flow","314900.647843","688708.349613","","0.000000","","","","","","-6.740000","","","","-6.027028","-6.740000","","","","","","","","D1 PROFILE","","",""
"60201300001334","Nodes","1334","21.000000","22.915744","DDS demands","Known Flow","314928.891851","688675.644604","","0.000000","","","","","","-15.609999","","","","-13.958741","-15.609999","","","","","","","","D1 PROFILE","","",""
"60201300000581","Nodes","581","21.000000","22.267180","DDS demands","Known Flow","314973.313863","688637.606594","","0.000000","","","","","","-4.079999","","","","-3.648408","-4.079999","","","","","","","","D1 PROFILE","","",""
"60201300001225","Nodes","1225","21.000000","22.218582","DDS demands","Known Flow","314994.376868","688688.174608","","0.000000","","","","","","-4.750000","","","","-4.247535","-4.750000","","","","","","","","D1 PROFILE","","",""
"60201300001441","Nodes","1441","21.000000","23.049410","DDS demands","Known Flow","315055.075885","688708.934613","","0.000000","","","","","","-12.140000","","","","-10.855805","-12.140000","","","","","","","","D1 PROFILE","","",""
"60201300000816","Nodes","816","21.000000","23.248428","DDS demands","Known Flow","315016.074874","688730.353619","","0.000000","","","","","","-15.619999","","","","-13.967683","-15.619999","","","","","","","","D1 PROFILE","","",""
"60201300001025","Nodes","Logger 10286, Pentlands View","21.000000","37.194470","Val Log Cath","Known Flow","314745.347362","689271.132081","","0.000000","","","","","","-2.740000","","","","-2.450157","-2.740000","","","","","","","","D1 PROFILE","","",""
"60201300000078","Nodes","78","21.000000","34.720534","Default Known Flow Node","Known Flow","315583.997252","690725.008184","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000024","Nodes","24","21.000000","40.127788","DDS demands","Known Flow","315669.893052","690852.136197","","0.000000","","","","","","-2.759999","","","","-2.468041","-2.759999","","","","","","","","D1 PROFILE","","",""
"60201300000048","Nodes","48","21.000000","34.386700","DDS demands","Known Flow","316102.666170","690747.148168","","0.000000","","","","","","-13.979999","","","","-12.501165","-13.979999","","","","","","","","D1 PROFILE","","",""
"60201300000146","Nodes","146","21.000000","34.914413","DDS demands","Known Flow","315998.194556","690771.293501","","0.000000","","","","","","-5.870000","","","","-5.249059","-5.870000","","","","","","","","D1 PROFILE","","",""
"60201300000073","Nodes","73","21.000000","35.741777","DDS demands","Known Flow","316414.439255","690999.959237","","0.000000","","","","","","-3.180000","","","","-2.843613","-3.180000","","","","","","","","D1 PROFILE","","",""
"60201300000056","Nodes","56","21.000000","37.299338","DDS demands","Known Flow","316321.452230","690990.978234","","0.000000","","","","","","-3.800000","","","","-3.398028","-3.800000","","","","","","","","D1 PROFILE","","",""
"60201300000060","Nodes","60","21.000000","36.295200","DDS demands","Known Flow","316417.929830","690917.037219","","0.000000","","","","","","-6.769999","","","","-6.053854","-6.769999","","","","","","","","D1 PROFILE","","",""
"60201300000030","Nodes","30","21.000000","28.385430","DDS demands","Known Flow","316125.501176","692505.064646","","0.000000","","","","","","-4.800000","","","","-4.292246","-4.800000","","","","","","","","D1 PROFILE","","",""
"60201300000021","Nodes","Logger 7014, Southfields","21.000000","28.117516","Val Log Cath","Known Flow","316029.933150","692503.274646","","0.000000","","","","","","-13.859999","","","","-12.393859","-13.859999","","","","","","","","D1 PROFILE","","",""
"60201300000023","Nodes","23","21.000000","27.466724","DDS demands","Known Flow","315991.877140","692561.327662","","0.000000","","","","","","-14.460000","","","","-12.930391","-14.460000","","","","","","","","D1 PROFILE","","",""
"60201300000032","Nodes","32","21.000000","28.251924","DDS demands","Known Flow","316083.750165","692523.763652","","0.000000","","","","","","-15.720000","","","","-14.057105","-15.720000","","","","","","","","D1 PROFILE","","",""
"60201300000034","Nodes","34","21.000000","28.116188","DDS demands","Known Flow","316048.227155","692570.606664","","0.000000","","","","","","-6.099999","","","","-5.454729","-6.099999","","","","","","","","D1 PROFILE","","",""
"60201300000110","Nodes","110","21.000000","28.196095","Default Known Flow Node","Known Flow","316109.217172","692599.111672","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000061","Nodes","61","21.000000","36.445249","DDS demands","Known Flow","316466.993269","690974.535230","","0.000000","","","","","","-9.289999","","","","-8.307284","-9.289999","","","","","","","","D1 PROFILE","","",""
"60201300000086","Nodes","86","21.000000","26.943098","DDS demands","Known Flow","316854.216375","692602.503673","","0.000000","","","","","","-3.280000","","","","-2.933034","-3.280000","","","","","","","","D1 PROFILE","","",""
"60201300001362","Nodes","1362","21.000000","25.250785","DDS demands","Known Flow","314202.219653","688822.766644","","0.000000","","","","","","-17.569999","","","","-15.711408","-17.569999","","","","","","","","D1 PROFILE","","",""
"60201300000567","Nodes","567","21.000000","30.736310","DDS demands","Known Flow","314470.208726","689008.551695","","0.000000","","","","","","-8.729999","","","","-7.806521","-8.729999","","","","","","","","D1 PROFILE","","",""
"60201300000100","Nodes","100","21.000000","25.262288","Default Known Flow Node","Known Flow","314196.702651","688801.642639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000101","Nodes","101","21.000000","30.477560","DDS demands","Known Flow","314433.988716","688861.467655","","0.000000","","","","","","-9.310000","","","","-8.325168","-9.310000","","","","","","","","D1 PROFILE","","",""
"60201300000102","Nodes","102 - C4 - 4.24","21.000000","30.517172","DDS demands","Known Flow","314527.245717","688813.529566","","0.000000","","","","-4.239999","","-6.429999","","","","-9.541304","-10.670000","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"60201300000111","Nodes","111","21.000000","30.474730","Default Known Flow Node","Known Flow","316553.059225","692490.722664","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001363","Nodes","1363","21.000000","25.215027","DDS demands","Known Flow","314251.941666","688803.947639","","0.000000","","","","","","-5.310000","","","","-4.748297","-5.310000","","","","","","","","D1 PROFILE","","",""
"60201300000103","Nodes","103","21.000000","31.101209","DDS demands","Known Flow","314512.944737","689009.469695","","0.000000","","","","","","-12.109999","","","","-10.828979","-12.109999","","","","","","","","D1 PROFILE","","",""
"60201300000105","Nodes","105","21.000000","28.038583","DDS demands","Known Flow","316180.529191","692541.617656","","0.000000","","","","","","-9.249999","","","","-8.271515","-9.249999","","","","","","","","D1 PROFILE","","",""
"60201300000107","Nodes","107","21.000000","27.675898","DDS demands","Known Flow","316233.560206","692540.009656","","0.000000","","","","","","-9.319999","","","","-8.334110","-9.319999","","","","","","","","D1 PROFILE","","",""
"60201300000284","Nodes","284","21.000000","38.334439","DDS demands","Known Flow","315732.542450","691522.614561","","0.000000","","","","","","-21.409999","","","","-19.145205","-21.409999","","","","","","","","D1 PROFILE","","",""
"60201300000282","Nodes","282","21.000000","38.779570","DDS demands","Known Flow","315888.102112","691637.288410","","0.000000","","","","","","-9.350000","","","","-8.360937","-9.350000","","","","","","","","D1 PROFILE","","",""
"60201300000275","Nodes","275","21.000000","35.542322","Default Known Flow Node","Known Flow","315648.487046","691816.075459","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000274","Nodes","274","21.000000","37.515450","DDS demands","Known Flow","315570.044025","691732.001436","","0.000000","","","","","","-15.699999","","","","-14.039220","-15.699999","","","","","","","","D1 PROFILE","","",""
"60201300000281","Nodes","281","21.000000","38.499484","DDS demands","Known Flow","315720.531855","691587.566966","","0.000000","","","","","","-16.580000","","","","-14.826132","-16.580000","","","","","","","","D1 PROFILE","","",""
"60201300000131","Nodes","131","21.000000","48.344251","DDS demands","Known Flow","316803.910361","691956.389497","","0.000000","","","","","","-9.960000","","","","-8.906410","-9.960000","","","","","","","","D1 PROFILE","","",""
"60201300000135","Nodes","135","21.000000","28.079072","DDS demands","Known Flow","316875.499380","692542.477657","","0.000000","","","","","","-13.290000","","","","-11.884156","-13.290000","","","","","","","","D1 PROFILE","","",""
"60201300000277","Nodes","277","21.000000","35.428449","DDS demands","Known Flow","315683.796056","691827.949462","","0.000000","","","","","","-7.250000","","","","-6.483080","-7.250000","","","","","","","","D1 PROFILE","","",""
"60201300000283","Nodes","283","21.000000","38.115566","Default Known Flow Node","Known Flow","315841.343668","691530.410271","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000531","Nodes","531","21.000000","46.097391","DDS demands","Known Flow","314915.750605","690163.522220","","0.000000","","","","","","-11.689999","","","","-10.453406","-11.689999","","","","","","","","D1 PROFILE","","",""
"60201300000406","Nodes","406","21.000000","36.009760","DDS demands","Known Flow","315338.521962","690531.567109","","0.000000","","","","","","-16.899999","","","","-15.112282","-16.899999","","","","","","","","D1 PROFILE","","",""
"60201300000539","Nodes","539","21.000000","35.998910","DDS demands","Known Flow","315550.750519","690462.314989","","0.000000","","","","","","-4.500000","","","","-4.023980","-4.500000","","","","","","","","D1 PROFILE","","",""
"60201300000436","Nodes","436","21.000000","35.823829","DDS demands","Known Flow","315692.415058","690542.829113","","0.000000","-13.460000","","","","","-9.170000","","","","-20.236151","-22.630001","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60201300000286","Nodes","286","21.000000","37.656734","DDS demands","Known Flow","315724.021067","691711.344430","","0.000000","","","","","","-13.770000","","","","-12.313380","-13.770000","","","","","","","","D1 PROFILE","","",""
"60201300000440","Nodes","440","21.000000","35.867966","DDS demands","Known Flow","315906.123236","690796.902066","","0.000000","","","","","","-11.340000","","","","-10.140432","-11.340000","","","","","","","","D1 PROFILE","","",""
"60201300000503","Nodes","503","21.000000","39.899812","Default Known Flow Node","Known Flow","316354.641239","691165.458282","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000348","Nodes","348","21.000000","39.661842","DDS demands","Known Flow","316187.678283","691758.596886","","0.000000","","","","","","-13.359999","","","","-11.946751","-13.359999","","","","","","","","D1 PROFILE","","",""
"60201300000492","Nodes","492","21.000000","35.102887","Default Known Flow Node","Known Flow","316693.726331","691278.847313","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000521","Nodes","521","21.000000","37.350602","DDS demands","Known Flow","316492.018276","691166.834282","","0.000000","","","","","","-4.500000","","","","-4.023980","-4.500000","","","","","","","","D1 PROFILE","","",""
"60201300000515","Nodes","515","21.000000","37.397574","DDS demands","Known Flow","316486.022730","691153.052768","","0.000000","","","","","","-1.990000","","","","-1.779493","-1.990000","","","","","","","","D1 PROFILE","","",""
"60201300000466","Nodes","466","21.000000","27.737740","DDS demands","Known Flow","314405.095708","688591.736582","","0.000000","","","","","","-11.100000","","","","-9.925818","-11.100000","","","","","","","","D1 PROFILE","","",""
"60201300000536","Nodes","536","21.000000","46.881785","DDS demands","Known Flow","315049.756884","690145.391004","","0.000000","","","","","","-3.390000","","","","-3.031398","-3.390000","","","","","","","","D1 PROFILE","","",""
"60201300000534","Nodes","534","21.000000","46.441537","DDS demands","Known Flow","314957.077858","690169.215011","","0.000000","","","","","","-16.209998","","","","-14.495270","-16.209998","","","","","","","","D1 PROFILE","","",""
"60201300000415","Nodes","415","21.000000","39.185655","DDS demands","Known Flow","315459.480429","690738.970137","","0.000000","","","","","","-1.949999","","","","-1.743724","-1.949999","","","","","","","","D1 PROFILE","","",""
"60201300000538","Nodes","538","21.000000","35.981103","Default Known Flow Node","Known Flow","315538.680940","690494.624399","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000363","Nodes","363","21.000000","35.779039","Default Known Flow Node","Known Flow","315779.474241","690646.083890","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000445","Nodes","445","21.000000","36.819292","DDS demands","Known Flow","315505.013313","690679.309614","","0.000000","","","","","","-6.190000","","","","-5.535208","-6.190000","","","","","","","","D1 PROFILE","","",""
"60201300000489","Nodes","489","21.000000","35.205820","DDS demands","Known Flow","316009.442145","690749.722169","","0.000000","","","","","","-2.279999","","","","-2.038816","-2.279999","","","","","","","","D1 PROFILE","","",""
"60201300000472","Nodes","472","21.000000","30.841076","Default Known Flow Node","Known Flow","316029.123500","691306.684903","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000471","Nodes","471","21.000000","31.051629","DDS demands","Known Flow","316052.624844","691247.577801","","0.000000","","","","","","-2.309999","","","","-2.065643","-2.309999","","","","","","","","D1 PROFILE","","",""
"60201300000123","Nodes","123","21.000000","39.905595","Default Known Flow Node","Known Flow","316348.663821","691161.327416","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000481","Nodes","481","21.000000","39.416709","DDS demands","Known Flow","316359.264401","691157.759066","","0.000000","","","","","","-11.939999","","","","-10.676961","-11.939999","","","","","","","","D1 PROFILE","","",""
"60201300001687","Nodes","1687","21.000000","39.150715","Default Known Flow Node","Known Flow","316009.714303","691686.744046","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000349","Nodes","349","21.000000","39.159440","DDS demands","Known Flow","316011.905924","691687.663746","","0.000000","","","","","","-5.249999","","","","-4.694643","-5.249999","","","","","","","","D1 PROFILE","","",""
"60201300000485","Nodes","485","21.000000","27.803037","Default Known Flow Node","Known Flow","316302.108565","692857.559531","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000464","Nodes","464","21.000000","36.015887","DDS demands","Known Flow","316668.057324","691120.926270","","0.000000","","","","","","-6.890000","","","","-6.161161","-6.890000","","","","","","","","D1 PROFILE","","",""
"60201300000810","Nodes","810","21.000000","25.081186","DDS demands","Known Flow","314082.611620","688815.148642","","0.000000","","","","","","-4.800000","","","","-4.292246","-4.800000","","","","","","","","D1 PROFILE","","",""
"60201300000565","Nodes","565","21.000000","25.138634","Default Known Flow Node","Known Flow","314089.699622","688815.594643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000469","Nodes","469","21.000000","26.514508","DDS demands","Known Flow","314217.517657","688624.608591","","0.000000","","","","","","-10.459999","","","","-9.353518","-10.459999","","","","","","","","D1 PROFILE","","",""
"60201300001029","Nodes","Logger 10294, 109 Dumfermline Road","21.000000","25.162001","Val Log Post","Known Flow","314112.285730","688813.186916","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000526","Nodes","526","21.000000","46.624989","DDS demands","Known Flow","314901.701843","690278.342041","","0.000000","","","","","","-8.569999","","","","-7.663447","-8.569999","","","","","","","","D1 PROFILE","","",""
"60201300000413","Nodes","413","21.000000","37.740261","DDS demands","Known Flow","315479.856001","690674.173148","","0.000000","","","","","","-10.289999","","","","-9.201502","-10.289999","","","","","","","","D1 PROFILE","","",""
"60201300000416","Nodes","416","21.000000","38.992393","DDS demands","Known Flow","315482.283001","690747.901168","","0.000000","","","","","","-19.489999","","","","-17.428306","-19.489999","","","","","","","","D1 PROFILE","","",""
"60201300000433","Nodes","433","21.000000","34.689786","DDS demands","Known Flow","315680.869055","690706.597157","","0.000000","","","","","","-9.359999","","","","-8.369879","-9.359999","","","","","","","","D1 PROFILE","","",""
"60201300000402","Nodes","402","21.000000","42.463477","DDS demands","Known Flow","315330.562960","690813.771186","","0.000000","","","","","","-10.159999","","","","-9.085253","-10.159999","","","","","","","","D1 PROFILE","","",""
"60201300001540","Nodes","1540","21.000000","40.241176","DDS demands","Known Flow","315704.172062","690953.877224","","0.000000","","","","","","-0.820000","","","","-0.733258","-0.820000","","","","","","","","D1 PROFILE","","",""
"60201300001202","Nodes","1202","21.000000","40.272964","DDS demands","Known Flow","315709.134063","690909.565212","","0.000000","","","","","","-6.599999","","","","-5.901837","-6.599999","","","","","","","","D1 PROFILE","","",""
"60201300000119","Nodes","119","21.000000","40.372108","Default Known Flow Node","Known Flow","315697.645393","690960.689957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001536","Nodes","1536","21.000000","40.456593","DDS demands","Known Flow","315689.965922","690940.019367","","0.000000","","","","","","-7.679999","","","","-6.867593","-7.679999","","","","","","","","D1 PROFILE","","",""
"60201300001556","Nodes","1556","21.000000","40.073948","DDS demands","Known Flow","315622.825040","690783.413178","","0.000000","","","","","","-3.260000","","","","-2.915150","-3.260000","","","","","","","","D1 PROFILE","","",""
"60201300001546","Nodes","1546","21.000000","40.129325","Default Known Flow Node","Known Flow","315672.147638","690854.948059","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000429","Nodes","429","21.000000","40.087218","DDS demands","Known Flow","315676.083022","690862.133860","","0.000000","","","","","","-5.989999","","","","-5.356365","-5.989999","","","","","","","","D1 PROFILE","","",""
"60201300000470","Nodes","470","21.000000","30.829619","Default Known Flow Node","Known Flow","316019.079990","691301.466589","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001216","Nodes","1216","21.000000","34.897551","DDS demands","Known Flow","316112.587173","690832.961191","","0.000000","","","","","","-4.880000","","","","-4.363783","-4.880000","","","","","","","","D1 PROFILE","","",""
"60201300000487","Nodes","487","21.000000","34.770248","DDS demands","Known Flow","316100.728170","690847.017195","","0.000000","","","","","","-3.089999","","","","-2.763133","-3.089999","","","","","","","","D1 PROFILE","","",""
"60201300000488","Nodes","488","21.000000","35.017477","DDS demands","Known Flow","316115.276174","690825.349189","","0.000000","","","","","","-3.749999","","","","-3.353317","-3.749999","","","","","","","","D1 PROFILE","","",""
"60201300000331","Nodes","331","21.000000","39.259689","DDS demands","Known Flow","316158.902185","691852.540469","","0.000000","","","","","","-14.779999","","","","-13.216540","-14.779999","","","","","","","","D1 PROFILE","","",""
"60201300001001","Nodes","Logger 9887, 134 Stenhouse Street","21.000000","39.093033","Val Log Cath","Known Flow","315994.414211","691680.014459","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000323","Nodes","323","21.000000","32.296117","Default Known Flow Node","Known Flow","316377.596245","692126.849544","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000523","Nodes","523","21.000000","37.195518","DDS demands","Known Flow","316525.813285","691087.380261","","0.000000","","","","","","-10.899999","","","","-9.746974","-10.899999","","","","","","","","D1 PROFILE","","",""
"60201300000317","Nodes","317","21.000000","28.827271","DDS demands","Known Flow","316712.291336","692480.658640","","0.000000","","","","","","-19.990000","","","","-17.875416","-19.990000","","","","","","","","D1 PROFILE","","",""
"60201300880019","Nodes","880019","21.000000","35.640825","Default Known Flow Node","Known Flow","315777.935968","690605.735258","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000120","Nodes","120","21.000000","30.813141","Default Known Flow Node","Known Flow","316024.137656","691304.057953","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000576","Nodes","576","21.000000","27.984973","Default Known Flow Node","Known Flow","314453.286721","688535.350566","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001360","Nodes","1360","21.000000","26.043635","DDS demands","Known Flow","314346.937692","688821.709644","","0.000000","","","","","","-11.680000","","","","-10.444465","-11.680000","","","","","","","","D1 PROFILE","","",""
"60201300000600","Nodes","600","21.000000","30.327356","DDS demands","Known Flow","314515.056814","688816.449982","","0.000000","","","","","","-9.479999","","","","-8.477185","-9.479999","","","","","","","","D1 PROFILE","","",""
"60201300000850","Nodes","850","21.000000","30.171808","DDS demands","Known Flow","314358.719696","689022.390699","","0.000000","","","","","","-14.409999","","","","-12.885679","-14.409999","","","","","","","","D1 PROFILE","","",""
"60201300000601","Nodes","601","21.000000","36.788154","DDS demands","Known Flow","316675.559326","691197.424291","","0.000000","","","","","","-10.499999","","","","-9.389287","-10.499999","","","","","","","","D1 PROFILE","","",""
"60201300000853","Nodes","853","21.000000","30.446432","DDS demands","Known Flow","314338.926690","688878.528660","","0.000000","","","","","","-2.509999","","","","-2.244486","-2.509999","","","","","","","","D1 PROFILE","","",""
"60201300000854","Nodes","854","21.000000","25.155216","DDS demands","Known Flow","314207.333654","688843.248650","","0.000000","","","","","","-11.890000","","","","-10.632251","-11.890000","","","","","","","","D1 PROFILE","","",""
"60201300000574","Nodes","574","21.000000","28.558827","DDS demands","Known Flow","314511.109737","688751.842625","","0.000000","-6.000000","","","","","-7.809999","","","","-12.349148","-13.809999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60201300000577","Nodes","577","21.000000","27.764690","DDS demands","Known Flow","314575.374754","688730.076619","","0.000000","","","","","","-15.959999","","","","-14.271717","-15.959999","","","","","","","","D1 PROFILE","","",""
"60201300000566","Nodes","566","21.000000","24.927117","DDS demands","Known Flow","314103.153626","688728.618619","","0.000000","","","","","","-19.139998","","","","-17.115329","-19.139998","","","","","","","","D1 PROFILE","","",""
"60201300000857","Nodes","857 - C1-2.53","21.000000","29.267228","DDS demands","Known Flow","314412.294710","688796.208637","","0.000000","-2.529999","","","","","-11.079999","","","","-12.170305","-13.609998","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60201300001607","Nodes","1607","21.000000","27.984543","Default Known Flow Node","Known Flow","314454.134721","688540.478568","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000570","Nodes","570","21.000000","30.969622","DDS demands","Known Flow","314577.590755","689018.467698","","0.000000","","","","","","-5.599999","","","","-5.007620","-5.599999","","","","","","","","D1 PROFILE","","",""
"60201300000599","Nodes","599","21.000000","38.499184","DDS demands","Known Flow","314679.216783","689301.345775","","0.000000","","","","","","-2.890000","","","","-2.584289","-2.890000","","","","","","","","D1 PROFILE","","",""
"60201300000609","Nodes","609","21.000000","37.478159","DDS demands","Known Flow","316378.589433","691045.350936","","0.000000","","","","","","-2.329999","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","",""
"60201300001002","Nodes","Logger 8921, 130 Broad Street","21.000000","37.368482","Val Log Cath","Known Flow","316116.197571","690996.182308","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000610","Nodes","610","21.000000","37.756424","DDS demands","Known Flow","316359.448760","691050.420920","","0.000000","","","","","","-14.529999","","","","-12.992986","-14.529999","","","","","","","","D1 PROFILE","","",""
"60201300000606","Nodes","606","21.000000","37.452811","DDS demands","Known Flow","316477.088272","691136.767274","","0.000000","","","","","","-3.499999","","","","-3.129762","-3.499999","","","","","","","","D1 PROFILE","","",""
"60201300000605","Nodes","605","21.000000","37.220484","Default Known Flow Node","Known Flow","316529.639286","691095.305263","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000811","Nodes","811","21.000000","24.824885","DDS demands","Known Flow","314104.132626","688862.165655","","0.000000","","","","","","-11.880000","","","","-10.623308","-11.880000","","","","","","","","D1 PROFILE","","",""
"60201300000858","Nodes","858","21.000000","27.860080","DDS demands","Known Flow","314440.516718","688326.124509","","0.000000","","","","","","-1.599999","","","","-1.430748","-1.599999","","","","","","","","D1 PROFILE","","",""
"60201300000569","Nodes","569","21.000000","25.166820","DDS demands","Known Flow","314332.660688","688827.417646","","0.000000","","","","","","-11.989999","","","","-10.721671","-11.989999","","","","","","","","D1 PROFILE","","",""
"60201300001351","Nodes","1351","21.000000","29.267228","Default Known Flow Node","Known Flow","314421.764713","688809.755641","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000815","Nodes","815","21.000000","24.509028","DDS demands","Known Flow","314000.297598","688924.236672","","0.000000","","","","","","-16.559999","","","","-14.808248","-16.559999","","","","","","","","D1 PROFILE","","",""
"60201300000812","Nodes","812","21.000000","24.588367","DDS demands","Known Flow","314111.494628","688938.696676","","0.000000","","","","","","-10.600000","","","","-9.478710","-10.600000","","","","","","","","D1 PROFILE","","",""
"60201300000572","Nodes","572","21.000000","30.506140","DDS demands","Known Flow","314444.026719","688899.102665","","0.000000","","","","","","-6.399999","","","","-5.722994","-6.399999","","","","","","","","D1 PROFILE","","",""
"60201300001030","Nodes","Logger 10115, Main Street","21.000000","32.484462","Val Log Cath","Known Flow","314598.783808","689018.608292","","0.000000","","","","-2.470000","","-5.559999","","","","-7.180569","-8.029999","","","","","","C4 PROFILE","","D1 PROFILE","","",""
